57.690000	58.770000	14	014
60.570000	61.830000	15	014
63.700000	65.000000	16	014
68.130000	69.680000	17	014
71.290000	72.290000	18	014
73.660000	74.990000	19	014
78.100000	79.370000	20	014
81.390000	83.160000	21	014
84.430000	85.850000	22	014
89.240000	90.630000	23	014
92.360000	93.200000	24	014
94.490000	95.750000	25	014
97.470000	98.570000	26	014
99.830000	100.950000	27	014
102.770000	104.250000	28	014
105.740000	107.080000	29	014
108.760000	109.780000	30	014
112.310000	113.650000	31	014
117.110000	118.280000	32	014
119.920000	121.210000	33	014
124.370000	125.560000	34	014
126.600000	127.330000	35	014
130.400000	131.350000	36	014
133.630000	134.310000	37	014
136.150000	137.010000	38	014
139.240000	140.900000	39	014
142.620000	143.410000	40	014
145.280000	146.220000	41	014
147.900000	149.550000	42	014
151.480000	152.390000	43	014
155.580000	155.840000	44	014
158.150000	159.560000	45	014
161.360000	162.670000	46	014
164.420000	165.500000	47	014
7.130000	8.360000	2	016
10.570000	11.480000	3	016
13.640000	14.370000	4	016
16.620000	17.370000	5	016
19.210000	20.070000	6	016
22.000000	22.860000	7	016
24.920000	26.460000	8	016
28.190000	29.230000	9	016
31.390000	32.280000	10	016
34.700000	35.710000	11	016
37.750000	39.230000	12	016
41.290000	42.320000	13	016
44.510000	45.240000	14	016
47.270000	48.740000	15	016
50.910000	52.430000	16	016
54.580000	55.750000	17	016
57.860000	59.640000	18	016
61.860000	63.590000	19	016
65.860000	67.510000	20	016
69.740000	70.730000	21	016
72.830000	73.970000	22	016
76.060000	77.230000	23	016
79.440000	80.590000	24	016
82.790000	83.850000	25	016
85.900000	87.110000	26	016
89.170000	90.380000	27	016
92.630000	93.850000	28	016
96.100000	97.400000	29	016
99.580000	100.770000	30	016
102.580000	103.900000	31	016
105.990000	107.330000	32	016
109.430000	110.580000	33	016
112.690000	114.030000	34	016
116.130000	117.860000	35	016
119.990000	120.830000	36	016
122.980000	123.860000	37	016
126.040000	127.210000	38	016
129.450000	130.730000	39	016
133.110000	134.030000	40	016
136.250000	137.100000	41	016
139.290000	140.490000	42	016
142.780000	144.330000	43	016
146.600000	147.570000	44	016
149.810000	150.780000	45	016
152.720000	153.380000	46	016
155.520000	157.470000	47	016
159.700000	161.250000	48	016
163.360000	164.460000	49	016
166.610000	167.720000	50	016
169.900000	170.870000	51	016
173.090000	174.140000	52	016
176.330000	177.460000	53	016
179.250000	181.400000	54	016
183.670000	184.580000	55	016
186.900000	187.920000	56	016
190.200000	191.530000	57	016
193.690000	194.820000	58	016
197.020000	198.800000	59	016
201.100000	202.060000	60	016
204.070000	205.150000	61	016
207.450000	208.520000	62	016
210.740000	211.720000	63	016
213.910000	214.830000	64	016
217.140000	218.610000	65	016
220.930000	221.950000	66	016
224.140000	225.470000	67	016
227.830000	228.830000	68	016
231.090000	232.290000	69	016
234.500000	235.740000	70	016
237.860000	239.480000	71	016
241.760000	243.050000	72	016
5.830000	6.800000	2	018
7.780000	8.940000	3	018
10.100000	11.170000	4	018
12.520000	13.470000	5	018
14.820000	15.650000	6	018
16.910000	18.010000	7	018
19.220000	20.350000	8	018
21.730000	22.780000	9	018
24.210000	25.430000	10	018
27.020000	27.840000	11	018
29.250000	30.010000	12	018
31.310000	32.440000	13	018
33.700000	35.380000	14	018
36.810000	37.840000	15	018
39.180000	40.360000	16	018
41.680000	42.320000	17	018
43.720000	44.620000	18	018
45.960000	46.890000	19	018
48.390000	49.480000	20	018
50.820000	51.980000	21	018
53.350000	54.030000	22	018
55.950000	57.070000	23	018
58.350000	59.830000	24	018
61.400000	63.130000	25	018
65.090000	65.610000	26	018
67.160000	68.290000	27	018
69.670000	70.150000	28	018
71.710000	72.700000	29	018
74.250000	75.110000	30	018
76.490000	78.210000	31	018
79.560000	80.950000	32	018
82.390000	83.530000	33	018
84.810000	85.640000	34	018
86.940000	87.990000	35	018
89.050000	90.200000	36	018
91.340000	92.440000	37	018
93.610000	94.570000	38	018
95.710000	96.520000	39	018
6.510000	8.240000	2	015
9.880000	11.080000	3	015
13.220000	14.470000	4	015
16.400000	17.780000	5	015
20.090000	21.800000	6	015
24.030000	25.460000	7	015
27.750000	29.370000	8	015
31.410000	32.620000	9	015
34.830000	35.960000	10	015
37.930000	39.180000	11	015
40.730000	41.790000	12	015
43.980000	45.280000	13	015
47.610000	48.460000	14	015
50.530000	51.770000	15	015
53.820000	54.740000	16	015
56.760000	58.420000	17	015
60.440000	61.230000	18	015
63.560000	64.650000	19	015
66.760000	67.740000	20	015
69.870000	71.040000	21	015
73.150000	74.000000	22	015
5.770000	6.750000	2	019
7.730000	8.890000	3	019
10.040000	11.120000	4	019
12.470000	13.420000	5	019
14.770000	15.600000	6	019
16.860000	17.970000	7	019
19.160000	20.320000	8	019
21.670000	22.730000	9	019
24.160000	25.390000	10	019
26.950000	27.790000	11	019
29.190000	29.960000	12	019
31.260000	32.380000	13	019
33.650000	35.330000	14	019
36.760000	37.790000	15	019
39.130000	40.310000	16	019
41.630000	42.270000	17	019
43.670000	44.570000	18	019
45.910000	46.850000	19	019
48.340000	49.430000	20	019
50.770000	51.930000	21	019
53.300000	54.170000	22	019
55.900000	57.040000	23	019
58.300000	59.780000	24	019
61.350000	63.080000	25	019
65.040000	65.560000	26	019
67.110000	68.250000	27	019
69.610000	70.100000	28	019
71.650000	72.660000	29	019
74.200000	75.060000	30	019
76.440000	78.180000	31	019
79.510000	80.900000	32	019
82.340000	83.490000	33	019
84.760000	85.590000	34	019
86.880000	87.950000	35	019
89.000000	90.170000	36	019
91.280000	92.390000	37	019
93.560000	94.540000	38	019
95.660000	96.480000	39	019
5.200000	6.150000	2	020
7.480000	8.300000	3	020
9.840000	10.650000	4	020
12.250000	13.060000	5	020
14.670000	15.450000	6	020
17.390000	18.730000	7	020
20.330000	21.180000	8	020
22.880000	23.900000	9	020
25.800000	26.600000	10	020
28.650000	29.390000	11	020
31.780000	32.450000	12	020
34.450000	35.230000	13	020
37.160000	38.120000	14	020
40.150000	40.980000	15	020
42.890000	43.650000	16	020
45.810000	46.990000	17	020
49.020000	50.120000	18	020
52.130000	53.230000	19	020
55.230000	56.250000	20	020
58.420000	59.230000	21	020
61.250000	62.290000	22	020
64.010000	64.970000	23	020
66.730000	67.560000	24	020
69.470000	70.320000	25	020
72.450000	73.410000	26	020
75.280000	76.090000	27	020
78.260000	79.180000	28	020
81.290000	82.170000	29	020
84.250000	85.120000	30	020
86.420000	87.290000	31	020
88.820000	89.570000	32	020
