ZoneID	Zone	Number	IndexName_1	SpokenName_1	Speaker_1	SpeakerID_1	Start_1	End_1	Duration_1	IndexName_2	SpokenName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName	UnspokenName	ExtendedName	VariantName	MisspelledName	Note_speech	Note_place	SeeType	See	See Text	SeeZoneID_1	SeeZone_1	SeeName_1	SeeNotes_1	SeeZoneID_2	SeeZone_2	SeeName_2	SeeNotes_2	SeeZone_3	SeeName_3	SeeNotes_3	SeeZone_4	SeeName_4	SeeNotes_4	Kind_1	Super_1	Kind_2	Super_2	Kind_3	Super_3	Kind_4	Super_4	Kind_5	Super_5
117	West Auckland	9	Awhiorangi	Awhi-o-RAngi	Haki Wihongi	21	22.27	23.27	1.00																																					reserve									
117	West Auckland	10	Hoani Waititi	HOAni WAItiti	Haki Wihongi	21	23.94	25.1	1.16																																					marae	1								
117	West Auckland	11	Huapai						0.00														Huapai																							locality									
117	West Auckland	12	Huruhuru	HUru·huru	Haki Wihongi	21	25.64	26.4	0.76													Lawson's Creek																								creek									
117	West Auckland	13	Kaikōura	KAI-KŌura	Haki Wihongi	21	27.07	28.06	0.99																																					reserve									
117	West Auckland	14	Kākāriki	KĀkāriki	Haki Wihongi	21	28.64	29.58	0.94																			at Green Bay																		marae	2								
117	West Auckland	15	Karaka	KAraka	Haki Wihongi	21	30.18	30.81	0.63													Green Bay																								bay									
117	West Auckland	16	Karangahape	te KAranga-HApe	Haki Wihongi	21	31.75	32.81	1.06	Te Karanga-Hape						Karanga-ā-hape						Cornwallis Bay		Te Karanga-ā-hape				destination of Karangahape Road																		bay									
117	West Auckland	17	Kaumātua	kauMĀtua	Haki Wihongi	21	33.27	34.27	1.00																																					reserve									
117	West Auckland	18	Kitekite	KIte·kite	Haki Wihongi	21	35.07	35.92	0.85													Glen Esk																								falls									
117	West Auckland	19	Kōnini	KŌnini	Haki Wihongi	21	36.66	37.46	0.80																																					suburb									
117	West Auckland	20	Kūmeu	KŪ-MEU	Haki Wihongi	21	38.23	39	0.77	Kumeū															Kume-ū																					stream		locality							
117	West Auckland	21	Manukau	MAnukau	Haki Wihongi	21	39.81	40.57	0.76																																					harbour									
117	West Auckland	22	Matipō	MAtipō	Haki Wihongi	21	41.33	42	0.67																																					school									
117	West Auckland	23	Mokoroa	MOko-ROA	Haki Wihongi	21	43.1	43.84	0.74																																					stream									
117	West Auckland	24	Mōmutu	MŌmutu	Haki Wihongi	21	46.01	46.67	0.66																																					stream									
117	West Auckland	25	Ngā Tūmanako	ngā TŪmanako	Haki Wihongi	21	48.47	49.35	0.88																																					meeting house	1								
117	West Auckland	26	Ngongetepara	te NGOnge-TEpara	Haki Wihongi	21	50.04	51.3	1.26	Te Ngongetepara															Ngongetepara																					stream									
117	West Auckland	27	Nohoanga	NOhoanga	Haki Wihongi	21	53.05	53.75	0.70																																					scenic reserve									
117	West Auckland	28	Ōpānuku	ō-PĀnuku	Haki Wihongi	21	54.69	55.53	0.84																																					stream		marae	3						
117	West Auckland	29	Ōpou	ō-POU 	Haki Wihongi	21	56.37	57.11	0.74		te KAI ō POU-TŪkeka	Haki Wihongi	21	57.86	59.92																															point									
117	West Auckland	30	Oratia	Ora-TIA	Haki Wihongi	21	60.89	61.84	0.95																																					stream		locality							
117	West Auckland	31	Otitore	Oti-TOre	Haki Wihongi	21	62.64	63.54	0.90													French Bay																								bay									
117	West Auckland	32	Paremuka	PAre-MUka	Haki Wihongi	21	64.2	64.99	0.79																																					stream									
117	West Auckland	33	Paturoa	PAtu-ROA	Haki Wihongi	21	65.58	66.47	0.89																																					bay		stream							
117	West Auckland	34	Pomaria						0.00														Pomaria					not a Māori word																											
117	West Auckland	35	Rānui	RĀ-NUI	Haki Wihongi	21	67.54	68.34	0.80																																					suburb									
117	West Auckland	36	Rewarewa	REwa·rewa	Haki Wihongi	21	68.86	69.65	0.79																																					creek									
117	West Auckland	37	Ruatuna	RUA-TUna	Haki Wihongi	21	70.15	70.98	0.83													Lainghom Beach																								stream		beach							
117	West Auckland	38	Taitapu	TAI-TApu	Haki Wihongi	21	71.51	72.3	0.79																																					park									
117	West Auckland	39	Taumata	TAUmata	Haki Wihongi	21	73	73.75	0.75																																					scenic reserve									
117	West Auckland	40	Taumatarea	TAUmata-REA	Haki Wihongi	21	74.59	75.56	0.97		TAUmata-REA·rea	Haki Wihongi	21	76.42	77.9																															point									
117	West Auckland	41	Taupaki	TAUpaki	Haki Wihongi	21	79.43	80.08	0.65	Te Taupaki														Te Taupaki																						locality									
117	West Auckland	42	Te Aroha	te Aroha	Haki Wihongi	21	81.86	82.52	0.66																																					dining hall	1								
117	West Auckland	43	Te Atatū	te Ata-TŪ	Haki Wihongi	21	83.17	84.25	1.08																																					suburb									
117	West Auckland	44	Te Huruhuru	te HUru·huru	Haki Wihongi	21	84.4	85.15	0.75																																					point									
117	West Auckland	45	Te Kōtuku	te KŌtuku	Rameka Cope	90	85.94	86.99	1.05																			at Rutherford College																		meeting house	4								
117	West Auckland	46	Te Puawai o te Rangatahi	te PUAwai o te RAngatahi	Haki Wihongi	21	88.71	90.69	1.98																																					meeting house	3								
117	West Auckland	47	Te Rangi Hīroa	te RAngi HĪroa	Haki Wihongi	21	92.15	93.19	1.04																																					park		community centre							
117	West Auckland	48	Te Tau	te TAU	Haki Wihongi	21	93.67	94.28	0.61																																					bank									
117	West Auckland	49	Te Whetūmārama	te WHEtū-MĀrama	Haki Wihongi	21	94.9	96.02	1.12																																					dining hall	3								
117	West Auckland	50	Tirimoana	TIri-MOAna	Haki Wihongi	21	96.58	97.45	0.87																																					school									
117	West Auckland	51	Titirangi	TItirangi	Haki Wihongi	21	97.94	98.78	0.84	Tītīrangi													Tītī-Rangi		Tītī-Rangi																					suburb		beach		golf course					
117	West Auckland	52	Tokaroa	TOka-ROA	Haki Wihongi	21	99.72	100.5	0.78																																					point									
117	West Auckland	53	Tōtara	TŌtara	Haki Wihongi	21	100.93	101.67	0.74																				but see	Whakataratara	but see Whakataratara			Whakataratara												islet		creek							
117	West Auckland	54	Tūī	TŪĪ	Haki Wihongi	21	102.26	102.87	0.61																																					Glen									
117	West Auckland	55	Waiatarua	WAIata-RUA	Haki Wihongi	21	103.31	104.26	0.95																																					peak		suburb							
117	West Auckland	56	Waikūmete	WAI-KŪmete	Haki Wihongi	21	104.73	105.77	1.04																	Waikomete																				stream		cemetery							
117	West Auckland	57	Waimā	WAI-MĀ	Haki Wihongi	21	106.22	106.97	0.75																																					school									
117	West Auckland	58	Waimoko	WAImoko	Haki Wihongi	21	107.52	108.4	0.88																																					stream									
117	West Auckland	59	Waipāreira	WAI-PĀ-REIra	Haki Wihongi	21	108.45	109.52	1.07	Te Wai o Pare-Ira												Henderson	Te Wai o Pare-Ira		Te Wai o Pare-Ira																					creek		town							
117	West Auckland	60	Wairau	WAI-RAU	Haki Wihongi	21	109.93	110.61	0.68																																					creek									
117	West Auckland	61	Wairopa	WAIropa	Haki Wihongi	21	111.2	111.95	0.75																																					bank									
117	West Auckland	62	Waitākere	WAI-TĀkere	Haki Wihongi	21	112.45	113.55	1.10																																					falls		stream		range					
117	West Auckland	63	Waitematā	WAI-te-MAtā	Haki Wihongi	21	113.7	114.66	0.96																																					city		harbour							
117	West Auckland	64	Waituna	WAItuna	Haki Wihongi	21	115.3	116	0.70																																					stream									
117	West Auckland	65	Waiwhauwhau	WAI-WHAUwhau	Haki Wihongi	21	117.04	118.11	1.07													Swanson																								locality									
117	West Auckland	66	Whakataratara	whaka·TAratara	Haki Wihongi	21	119.07	120.08	1.01																	Tōtara																				creek									
117	West Auckland	67	Whenuapai	WHEnua·pai	Haki Wihongi	21	120.9	121.65	0.75																																					point		locality		airbase					
118	North Manukau Head	0	Intro	Zone 118: North Manukau Head	Hugh Young	38	1.05	3.6	2.55																																					intro									
118	North Manukau Head	1	Anawhata	Anawhata	Haki Wihongi	21	5.76	6.5	0.74																																					beach		stream		locality					
118	North Manukau Head	2	Ērangi	Ērangi	Haki Wihongi	21	7.78	8.41	0.63																			at Bethells Beach																		point									
118	North Manukau Head	3	Hikurangi	HIkurangi	Haki Wihongi	21	9.29	9.99	0.70																			at Piha																		headland									
118	North Manukau Head	4	Huia	HUIa	Haki Wihongi	21	11.23	11.7	0.47	Te Rau o te Huia	te RAU o te HUIa	Haki Wihongi	21	12.68	13.68																															stream		dams		reservoirs		localities			
118	North Manukau Head	5	Ihumoana	te Ihu-MOAna	Haki Wihongi	21	15	15.95	0.95	Te Ihu-Moana														Te Ihu-Moana																						island									
118	North Manukau Head	6	Kaiwhare	KAI-WHAre	Haki Wihongi	21	16.95	17.67	0.72																																					point									
118	North Manukau Head	7	Kakamātua	KAka-MĀtua	Haki Wihongi	21	18.38	19.36	0.98																																					stream									
118	North Manukau Head	8	Karekare	KAre·kare	Haki Wihongi	21	19.92	20.71	0.79																																					stream		beach		locality					
118	North Manukau Head	9	Kauwahaia	KAU-waHAIa	Haki Wihongi	21	21.85	22.67	0.82																																					island									
118	North Manukau Head	10	Kawaupaku	KAwau-PAku	Haki Wihongi	21	24.05	24.89	0.84													Bethells Lake				"Rotokawau"																				lake									
118	North Manukau Head	11	Kitewaho	KIte-WAho	Haki Wihongi	21	26.43	27.19	0.76																																					reserve									
118	North Manukau Head	12	Makamaka	MAka·maka	Haki Wihongi	21	28.15	28.83	0.68													Destruction Gully				Makaka																				gully									
118	North Manukau Head	13	Makorā	MAkorā	Haki Wihongi	21	30.15	30.9	0.75																																					park									
118	North Manukau Head	14	Manukau	MAnukau	Haki Wihongi	21	31.35	32.05	0.70																																					harbour									
118	North Manukau Head	15	Marowharo	MAro-WHAro	Haki Wihongi	21	34.03	34.86	0.83	Marawhara						Marowhara							Marawhara, Marowhara		Marawhara, Marowhara																					stream									
118	North Manukau Head	16	Nihotupu	NIho-TUpu	Haki Wihongi	21	35.98	36.65	0.67																																					river		dams							
118	North Manukau Head	17	Ōhako	Ō-HAko	Haki Wihongi	21	37.54	38.18	0.64																	Ohaka																				head 									
118	North Manukau Head	18	Pāhiki	PĀ-HIki	Haki Wihongi	21	38.91	39.54	0.63																																					reserve									
118	North Manukau Head	19	Paikea	PAI-KEA	Haki Wihongi	21	40.14	40.85	0.71	Te Pai ō Kea													Te Pai ō Kea	Te Pai ō Kea																						bay									
118	North Manukau Head	20	Pāraha	PĀraha	Haki Wihongi	21	41.56	42.13	0.57																																					bay		stream							
118	North Manukau Head	21	Paratahi	PAra-TAhi	Haki Wihongi	21	42.9	43.58	0.68																																					island									
118	North Manukau Head	22	Paratūtai	PAra-TŪtai	Haki Wihongi	21	44.3	45.33	1.03																Parututae																					peninsula		locality							
118	North Manukau Head	23	Pārera	PĀrera	Haki Wihongi	21	46.19	46.9	0.71																																					point		bay							
118	North Manukau Head	24	Paruroa	PAru-ROA	Haki Wihongi	21	47.36	48.21	0.85	Parau												Big Muddy Creek	Parau			Parau																				creek									
118	North Manukau Head	25	Piha	PIha	Haki Wihongi	21	48.83	49.38	0.55														PĪhā		PĪhā																					beach		stream		locality					
118	North Manukau Head	26	Pukekōwhai	PUke-KŌwhai	Haki Wihongi	21	50.05	51.05	1.00																																					point									
118	North Manukau Head	27	Pūponga	PŪponga	Haki Wihongi	21	51.59	52.2	0.61																																					peninsula									
118	North Manukau Head	28	Raeakiaki	RAEaki·Aki	Haki Wihongi	21	54.33	55.5	1.17																RAE-Aki·Aki																					point									
118	North Manukau Head	29	Rāhui Kāhika	RĀhui KĀhika	Haki Wihongi	21	55.92	57.2	1.28	Kahika															Kahika																					reserve									
118	North Manukau Head	30	Ruru	RUru	Haki Wihongi	21	57.5	57.96	0.46																																					reserve									
118	North Manukau Head	31	Taipari	TAIpari	Haki Wihongi	21	58.6	59.29	0.69													Strand Reserve																								reserve									
118	North Manukau Head	32	Taitomo	TAItomo	Haki Wihongi	21	59.74	60.5	0.76																																					island									
118	North Manukau Head	33	Takatū	TAka-TŪ	Haki Wihongi	21	61	61.9	0.90																																					head									
118	North Manukau Head	34	Taranaki	TAranaki	Haki Wihongi	21	62.15	62.91	0.76																																					bay									
118	North Manukau Head	35	Te Āhua	te Āhua	Haki Wihongi	21	63.36	64.2	0.84																																					point									
118	North Manukau Head	36	Te Henga	te HEnga	Haki Wihongi	21	64.6	65.35	0.75																																					stream		beach		marshland					
118	North Manukau Head	37	Te Kāinga Māturi	te KĀinga MĀturi	Haki Wihongi	21	65.55	66.74	1.19	Kara Matura													Kara Matura			Kara Matura																				park		(stream)							
118	North Manukau Head	38	Te Kupenga-o-Taramainuku	te KUpenga-o-TAra-MAInuku	Haki Wihongi	21	67.35	68.92	1.57													Manukau Harbour																								harbour		bar							
118	North Manukau Head	39	Te Toiōkāwharu	te TOI-ō-KĀwharu	Haki Wihongi	21	71.24	72.09	0.85																			(modern)																		peak									
118	North Manukau Head	40	Te Toka Tapu Ōkūpe	te TOka TApu Ō·kūpe	Haki Wihongi	21	73.43	74.93	1.50													Ninepin Rock																								rock									
118	North Manukau Head	41	Te Waha	te WAha	Haki Wihongi	21	76.2	76.9	0.70	Te Wahangū	te WAhangū	Haki Wihongi	21	77.3	77.91									te WAhangū																						point									
118	North Manukau Head	42	Wainamu	WAI-NAmu	Haki Wihongi	21	78.6	79.38	0.78																																					lake		stream							
118	North Manukau Head	43	Waitākere	WAI-TĀkere	Haki Wihongi	21	79.85	80.8	0.95																																					range		river		dam					
118	North Manukau Head	44	Whakaari	whaKAAri	Haki Wihongi	21	81.1	81.74	0.64													Lion Rock						double vowel																		rock									
118	North Manukau Head	45	Whakatū	whaka·TŪ	Haki Wihongi	21	82.45	83.28	0.83																																					bay									
118	North Manukau Head	46	Whatipū	WHAtipū 	Haki Wihongi	21	83.89	84.32	0.43	Waitipua															Wai-Tipua																					beach		stream		locality					
119	North Shore	0	Intro	Zone 119: North Shore	Hugh Young	38	1.14	3.38	2.24																																					intro									
119	North Shore	1	Awanohi	Awanohi	Maurice Wilson	72	5.18	5.95	0.77																																					stream									
119	North Shore	2	Awanuiopēretu	Awanui-o-PĒretu	Maurice Wilson	72	7.02	8.31	1.29													Rangitoto Channel																								channel									
119	North Shore	3	Awaruku	Awaruku	Maurice Wilson	72	9.68	10.44	0.76																																					creek		bush		reserve					
119	North Shore	4	Awataha	Awataha	Maurice Wilson	72	11.98	12.81	0.83													Shoal Bay																								bay									
119	North Shore	5	Awatuna	Awatuna	Maurice Wilson	72	14.29	15.15	0.86																																					creek									
119	North Shore	6	Hāto Pētera	HĀto PĒtera	Maurice Wilson	72	16.8	17.76	0.96																																					college	1								
119	North Shore	7	Hauraki	HAUraki	Maurice Wilson	72	19.38	20.04	0.66																																					gulf		maritime park		suburb					
119	North Shore	8	Hinemoa	HInemoa	Maurice Wilson	72	21.57	22.39	0.82																																					park									
119	North Shore	9	Hinerei	HInerei	Maurice Wilson	72	24	24.79	0.79																			at Takapuna																		rock									
119	North Shore	10	Kaipātiki	KAI-PĀtiki	Maurice Wilson	72	26.36	27.35	0.99																																					creek									
119	North Shore	11	Kauri	KAUri	Maurice Wilson	72	29.3	29.92	0.62																																					Glen		Point		domain		Park			
119	North Shore	12	Kiritai	KIri-TAI	Maurice Wilson	72	32.07	32.81	0.74													Narrow Neck																								beach									
119	North Shore	13	Mairangi	MAIrangi	Maurice Wilson	72	34.28	35.44	1.16																																					bay									
119	North Shore	14	Matamiha	MAta-MIha	Maurice Wilson	72	35.86	36.59	0.73																			at Takapuna																		rock									
119	North Shore	15	Matarae	MAta-RAE	Maurice Wilson	72	38.1	38.84	0.74	Te Matarae o Mana-o-te Rangi	MAtarae o MAna-o-te-RAngi	Maurice Wilson	72	40.72	42.49							Bayswater Point	Mātārae																							point									
119	North Shore	16	Maungauika	MAUnga-UIka	Maurice Wilson	72	44.71	45.78	1.07	Maunga-ā-Uika												North Head	Maunga-ā-Uika																							headland									
119	North Shore	17	Ngākapuarua	NGĀ·kaPUA-RUA	Maurice Wilson	72	48.07	49.11	1.04																			at Shoal Bay																		basins									
119	North Shore	18	Ngā Tapuae ā Mataoho	ngā TApuae ā MAta·oho	Maurice Wilson	72	50.98	52.98	2.00	ngā TApuae ō MAta·oho	ngā TApuae ō MAta·oho	Maurice Wilson	72	54.32	56.06																															basins									
119	North Shore	19	Ngātaringa	NGĀ·taRInga	Maurice Wilson	72	58.97	59.8	0.83																																					bay									
119	North Shore	20	Ngaute Ringaringa	NGAU-te RInga·ringa	Maurice Wilson	72	61.32	62.42	1.10													Stanley Bay																								bay									
119	North Shore	21	Ōkura	Ōkura	Maurice Wilson	72	64.1	64.83	0.73																																					river		suburb							
119	North Shore	22	Ōmangaia	ō-maNGAIa	Maurice Wilson	72	66.59	67.5	0.91		Ō-MAngia	Maurice Wilson	72	68.88	69.71							Long Bay			O-MAngia																					bay									
119	North Shore	23	Onepoto	Onepoto	Maurice Wilson	72	71.67	72.7	1.03																																					stream									
119	North Shore	24	Onetaunga	One-TAUnga	Maurice Wilson	72	73.4	74.37	0.97																																					bay									
119	North Shore	25	Ōruāmō	Ō-RUĀmō	Maurice Wilson	72	76.06	76.98	0.92													Hellyers Creek																								creek									
119	North Shore	26	Otehā	o-te-HĀ	Maurice Wilson	72	78.76	79.48	0.72																																					stream									
119	North Shore	27	Pāremoremo	PĀ·REmo·remo	Maurice Wilson	72	81.04	82.04	1.00																																					stream		locality		prison					
119	North Shore	28	Piripiri	PIri·piri	Maurice Wilson	72	83.55	84.31	0.76																																					point									
119	North Shore	29	Pupuke	PUpuke	Maurice Wilson	72	86.03	86.75	0.72	Pupuke Moana													Pupuke Moana	Pupuke Moana																						lake		golf course							
119	North Shore	30	Rangitoto	RAngitoto	Maurice Wilson	72	88.76	89.63	0.87																																					college									
119	North Shore	31	Taiaotea	TAI-AOtea	Maurice Wilson	72	91.59	92.7	1.11																TAIa-Otea																					creek									
119	North Shore	32	Takapuna	TAkapuna	Maurice Wilson	72	94.19	95.01	0.82																																					head		beach		city		golf course			
119	North Shore	33	Tātarata	TĀtarata	Maurice Wilson	72	97.2	98.06	0.86																																					point									
119	North Shore	34	Āna-Pū-Āreara	te Āna-PŪ-āREAra	Maurice Wilson	72	100.55	101.75	1.20	Te Ānapūāreara													te Āna-Puare-ā-Rā					at Birkdale																		cave									
119	North Shore	35	Te Ārai-ā-tiriti	te Ārai-Ātiriti	Maurice Wilson	72	103.49	104.88	1.39																			at Pāremoremo																		bay									
119	North Shore	36	Te Kāmaka	te KĀmaka	Maurice Wilson	72	106.5	107.42	0.92																																					meeting house	1								
119	North Shore	37	Te Kōkonga	te KŌkonga	Maurice Wilson	72	109.06	109.95	0.89	Kōkānga													Kō-Kānga		Kō-Kānga																					headland									
119	North Shore	38	Te Kūrae-ā-Tūra	te KŪrae-ā-TŪra	Maurice Wilson	72	111.35	112.91	1.56													Devonport Beach																								beach									
119	North Shore	39	Te Whārau	te WHĀrau	Maurice Wilson	72	114.23	115.03	0.80																																					creek									
119	North Shore	40	Tokerau Ki Uta	TOkerau ki Uta	Maurice Wilson	72	116.63	117.87	1.24													North Shore																								region									
119	North Shore	41	Tōroa	TŌroa	Maurice Wilson	72	119.63	120.3	0.67																																					point									
119	North Shore	42	Wainoni	WAI-NOni	Maurice Wilson	72	121.87	122.63	0.76																																					park		suburb							
119	North Shore	43	Waitematā	WAi-te-MAtā	Maurice Wilson	72	124.01	125.02	1.01																																					harbour									
120	Helensville	0	Intro	Zone 120: Helensville	Hugh Young	38	1.49	3.54	2.05																																					intro									
120	Helensville	1	Āhukuramu	āHUkuramu	Naida Pou	78	5.44	6.66	1.22																																					stream									
120	Helensville	2	Araparera	Ara-PArera	Naida Pou	78	7.92	9.03	1.11																																					river		locality							
120	Helensville	3	Ararimu	Ara-RImu	Naida Pou	78	10.62	11.51	0.89																																					stream		valley							
120	Helensville	4	Atuanui	Atua-NUI	Naida Pou	78	12.98	13.97	0.99																																					mountain									
120	Helensville	5	Haranui	HAranui	Naida Pou	78	15.12	15.96	0.84																																					marae	1								
120	Helensville	6	Hōteo	HŌteo	Naida Pou	78	17.59	18.23	0.64																																					river		locality							
120	Helensville	7	Kaipara	KAIpara	Naida Pou	78	20.46	21.2	0.74													Kaipara Harbour 																								Harbour		river		Flats		Hills			
120	Helensville	8	Kākānui	KĀkā-NUI	Naida Pou	78	22.69	24.26	1.57																																					locality	2	marae	2	meeting house	2				
120	Helensville	9	Kanohi	KAnohi	Naida Pou	78	25.56	26.29	0.73																																					locality									
120	Helensville	10	Karaka	KAraka	Naida Pou	78	28.31	29.06	0.75																																					lake									
120	Helensville	11	Kaukapakapa	KAU-KApa·kapa	Naida Pou	78	30.83	31.9	1.07																																					locality									
120	Helensville	12	Keretā	KEre-TĀ	Naida Pou	78	33.7	34.46	0.76																																					lake									
120	Helensville	13	Kūmeu	KŪmeu	Naida Pou	78	36.68	37.48	0.80																																					stream		locality							
120	Helensville	14	Kūwakatai	KŪ-WAka-TAI	Naida Pou	78	39.3	40.3	1.00																																					lake									
120	Helensville	15	Makarau	MAkarau	Naida Pou	78	41.95	42.74	0.79																																					locality									
120	Helensville	16	Manawanui	MAnawa-NUI	Naida Pou	78	44.09	45.07	0.98																																					meeting house	1								
120	Helensville	17	Mangakura	MAnga-KUra	Rameka Cope	90	46.17	47.1	0.93																																					locality									
120	Helensville	18	Mokoriki	ko MOkoriki	Rameka Cope	90	48.7	49.75	1.05	Ko Mokoriki	MOkoriki	Rameka Cope	90	50.88	51.8											Komokoriki	(the indicative particle "ko" is not normally part of the name)																			locality									
120	Helensville	19	Moturemu	MOtu-REmu	Naida Pou	78	53.4	54.37	0.97																																					island									
120	Helensville	20	Muriwai	MUriwai	Naida Pou	78	56.27	57.1	0.83																																					Beach		locality							
120	Helensville	21	Ngākaru	NGĀkaru	Naida Pou	78	59.29	60.15	0.86																																					lake									
120	Helensville	22	Ngā Tai Tūria Ki te Marawharo	NGĀ TAI TŪria ki te MArawharo	Naida Pou	78	62.21	64.23	2.02																																					dining hall	1	former meeting house	1						
120	Helensville	23	Ōaia	Ō-AIa	Naida Pou	78	66.1	67.02	0.92																																					island									
120	Helensville	24	Okahukura	O-KAhukura	Naida Pou	78	68.81	69.89	1.08																																					river		locality							
120	Helensville	25	Ōkaihau	Ō-KAIhau	Naida Pou	78	71.68	72.62	0.94																																					lake									
120	Helensville	26	Ōpāhekeheke	Ō-PĀ-HEke·heke	Naida Pou	78	74.32	75.76	1.44																																					island									
120	Helensville	27	Otakanini	O-TAkanini	Naida Pou	78	77.67	78.77	1.10																																					locality									
120	Helensville	28	Ōtōtoa	Ō-TŌtoa	Naida Pou	78	80.49	81.6	1.11																																					lake									
120	Helensville	29	Paekawau	PAE-KAwau	Naida Pou	78	83.16	84.08	0.92																																					lake									
120	Helensville	30	Parakai	PArakai	Naida Pou	78	85.44	86.14	0.70																																					hot springs		locality							
120	Helensville	31	Poutoa	POU-TOA	Naida Pou	78	87.64	88.5	0.86																																					lake									
120	Helensville	32	Puatahi	PUAtahi	Naida Pou	78	90.04	90.81	0.77																																					marae	4								
120	Helensville	33	Punganui	PUnganui	Naida Pou	78	92.62	93.45	0.83																																					locality									
120	Helensville	34	Rangatira	RAngatira	Naida Pou	78	95.02	95.91	0.89																																					beach									
120	Helensville	35	Rēwiti	RĒwiti	Naida Pou	78	97.87	98.69	0.82																																					locality	3								
120	Helensville	36	Tauhoa	TAUhoa	Hemi Konore	24	100.14	100.89	0.75																																					locality									
120	Helensville	37	Taumata-a-Rangi	TAUmata-Ārangi	Naida Pou	78	102.64	103.95	1.31																																					mountain									
120	Helensville	38	Te Awaroa	te Awaroa	Naida Pou	78	105.51	106.5	0.99													Helensville																								town									
120	Helensville	39	Te Manawanui	te MAnawanui	Naida Pou	78	107.86	109.1	1.24																																					meeting house	4								
120	Helensville	40	Te Moana ō Tāwhaki	te MOAna ō TĀwhaki	Naida Pou	78	110.16	112.25	2.09													Kaipara Harbour																								harbour									
120	Helensville	41	Te Pua	te PUA 	Naida Pou	78	113.38	114.17	0.79																																					locality									
120	Helensville	42	Te Wāhora	te WĀhora	Naida Pou	78	116.41	117.3	0.89																																					bay									
120	Helensville	43	Tirikōhua	TIri-KŌhua	Naida Pou	78	118.91	119.99	1.08																																					point									
120	Helensville	44	Tūmanako o te Rangatahi	TŪmanako o te RAngatahi	Naida Pou	78	121.77	123.88	2.11																																					dining hall	4								
120	Helensville	45	Waikoukou	WAI-KOU·kou	Naida Pou	78	125.83	126.92	1.09																																					stream		valley		locality					
120	Helensville	46	Waimauku	WAI-MAUku	Naida Pou	78	128.57	129.53	0.96																																					stream		locality							
120	Helensville	47	Waioneke	WAI-Oneke	Naida Pou	78	131.44	132.46	1.02																																					locality									
120	Helensville	48	Waiōnui	WAI-ō-NUI	Naida Pou	78	134.19	135.21	1.02																																					inlet									
120	Helensville	49	Waitoki	WAItoki	Naida Pou	78	136.78	137.58	0.80																																					locality									
120	Helensville	50	Wharepapa	WHArepapa	Naida Pou	78	139.41	140.21	0.80																																					locality									
120	Helensville	51	Whiti-te-Rā	WHIti-te-RĀ	Naida Pou	78	141.8	142.77	0.97																																					meeting house	3								
121	Silverdale	0	Intro	Zone 121: Silverdale	Hugh Young	38	1.32	3.63	2.31																																					intro									
121	Silverdale	1	Huaroa	HUAroa	Naida Pou	78	5.42	6.2	0.78																																					point									
121	Silverdale	2	Karepiro	KAre-PIRO	Hemi Konore	24	7.7	8.74	1.04																																					bay									
121	Silverdale	3	Kotanui	KOta-NUI	Naida Pou	78	10.1	10.94	0.84													Frenchman's Cap																								island									
121	Silverdale	4	Matakātia	MAta-KĀtia	Hemi Konore	24	12.71	13.99	1.28																																					bay									
121	Silverdale	5	Okoromai	o-KOro-MAI	Naida Pou	78	15.15	16.18	1.03																																					bay									
121	Silverdale	6	Ōrewa	Ōrewa	Hemi Konore	24	17.84	18.55	0.71																																					township									
121	Silverdale	7	Ōtānerua	Ōtāne-RUA	Hemi Konore	24	20.53	21.77	1.24																																					stream									
121	Silverdale	8	Pūhoi	PŪhoi	Hemi Konore	24	23.74	24.44	0.70																																					river		locality							
121	Silverdale	9	Rākauananga	RĀkau-Ananga	Naida Pou	78	25.7	26.85	1.15																																					point									
121	Silverdale	10	Tāhekeroa	TĀheke-ROA	Hemi Konore	24	28.58	29.73	1.15																																					locality									
121	Silverdale	11	Te Hāruhi	te HĀruhi	Naida Pou	78	31.29	32.22	0.93																																					bay									
121	Silverdale	12	Waiau	WAIau	Naida Pou	78	34.16	34.79	0.63																																					bay									
121	Silverdale	13	Wainui	WAInui	Hemi Konore	24	35.99	36.69	0.70																																					locality									
121	Silverdale	14	Waiwera	WAI-WEra	Hemi Konore	24	39.01	39.7	0.69	Waiwerawera															Waiwerawera																					springs		locality							
121	Silverdale	15	Wēiti	WĒ-iti	Hemi Konore	24	41.61	42.4	0.79													Wade	Weiti		Weiti																					river									
121	Silverdale	16	Whangaparāoa	WHAnga-paRĀoa	Hemi Konore	24	43.92	44.98	1.06		timing correct to here																																			bay		peninsula		head		locality			
122	Warkworth/Wellsford	0	Intro	Zone 122: Warkworth/Wellsford	Hugh Young	38	1.19	3.88	2.69																																					intro									
122	Warkworth/Wellsford	1	Hōteo	HŌteo	Hemi Konore	24	6.2	6.99	0.79																																					river		locality							
122	Warkworth/Wellsford	2	Kaipara	KAIpara	Hemi Konore	24	9.16	10.28	1.12																																					harbour		hills		locality					
122	Warkworth/Wellsford	3	Kawau	KAwau 	Hemi Konore	24	13.12	13.83	0.71																						For the island, see Zone 112															bay									
122	Warkworth/Wellsford	4	Kourāwhero	KOU-RĀwhero	Hemi Konore	24	15.72	16.78	1.06																		One might expect KŌura-WHEro																			locality									
